tweet_id,airline_sentiment,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568232802749161472,negative,US Airways,,iamlisa222,,0,@USAirways can you explain why I am on hold over an hour .Other than I'm dumb and should be using a different airline #wth,,2015-02-18 18:17:12 -0800,Wisconsin,Central Time (US & Canada)
568690023513526272,negative,United,,Chungy0216,,0,@united has the worst flight attendants. They are like those angry and drunk aunts that we all have. Everything has to be an argument.,,2015-02-20 00:34:02 -0800,Bellevue Washington,Arizona
570070044547403777,negative,American,,CineDrones,,0,"@AmericanAir doesn't care about customers, break your gear and tell u they can't do anything. @WSJ @latimes @chicagotribune #media #filmcrew",,2015-02-23 19:57:44 -0800,"Orlando, FL ",Eastern Time (US & Canada)
570233869212856320,positive,Delta,,eatgregeat,,0,@JetBlue it will be glowing. Your crew and your aircraft sparkled. You guys know about @nokidhungry right? Might be a good partnership:),"[34.02763089, -118.49627894]",2015-02-24 06:48:43 -0800,,Eastern Time (US & Canada)
569482497496473600,negative,Southwest,,kimwatsontanner,,0,@SouthwestAir I'm running out of money to keep paying for hotel rooms &amp; food in NYC. You don't help people with $ spent,,2015-02-22 05:03:02 -0800,"Loomis, CA (Near SacTown)",Pacific Time (US & Canada)
570209843199524864,positive,Southwest,,osman_khan,,0,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable,,2015-02-24 05:13:15 -0800,Chicago,Central Time (US & Canada)
570299819610251265,positive,United,,BK_TheBri,,0,@united Thanks. It is on the same ticket.,,2015-02-24 11:10:47 -0800,"Portland, OR",
569948808320315392,neutral,Delta,,BenDiesAtTheEnd,,1,Who did this?!?!“@JetBlue: Our fleet's on fleek. http://t.co/kHZrCCyp2A”,,2015-02-23 11:55:59 -0800,dayton ohio,Eastern Time (US & Canada)
568786817404817408,negative,United,,dnr_pr,,0,@united what's the point of offering a free checked bag of you lose it?,,2015-02-20 06:58:39 -0800,NYC,Eastern Time (US & Canada)
569709793000210432,negative,American,,darcisays,,0,"@AmericanAir Nope, I have not been rebooked.",,2015-02-22 20:06:14 -0800,Wherevers not gonna get me hit,
568798862086836225,negative,Delta,,alexandrawalshh,,0,@JetBlue when your flights delayed :)))&gt;&gt;&gt;,,2015-02-20 07:46:31 -0800,nyc ,Quito
569679254495100928,negative,American,,McKennon,,0,@AmericanAir Unfortunately that is not true. A robot apologizes and hangs up. So how do I get help?,,2015-02-22 18:04:53 -0800,,Atlantic Time (Canada)
569552658010210305,negative,Delta,,arthurhasher,,0,@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.,,2015-02-22 09:41:50 -0800,Long Island - Arizona ,
568804416662454272,negative,Delta,,KBeckwithDane,,0,@JetBlue mechanical failure isn't Boston' fault.,,2015-02-20 08:08:35 -0800,,
569224755426930689,negative,Southwest,,aroundsville,,0,"@SouthwestAir very confusing to receive ""your trip is around the corner!"" email when I already Cancelled Flightled the flight",,2015-02-21 11:58:52 -0800,,
568993159419535360,negative,Delta,,thatsmypotpie,,0,@JetBlue 1242 now?! I may cry!,,2015-02-20 20:38:35 -0800,Central Perk,Eastern Time (US & Canada)
567752680514330624,negative,Southwest,,dallendoug,,0,"@SouthwestAir also, they said they couldn't even book the flight. They were having to put me on hold &amp; have someone else do it???",,2015-02-17 10:29:22 -0800,Washington DC,
568910753652199424,positive,Delta,,Rowe0neTen,,0,@JetBlue thanks!,,2015-02-20 15:11:08 -0800,South jamaica.. Queens,Pacific Time (US & Canada)
569930613962072064,negative,American,,MikeBarr63,,0,@AmericanAir how can I when system always hangs up on me?,,2015-02-23 10:43:41 -0800,"Allen, TX",
568724299873431552,negative,Southwest,,derekbarney,,0,"@southwestair three flights with three  check in agents, not enough. #missedflight  back to Jet Blue",,2015-02-20 02:50:14 -0800,"Portsmouth, NH",Eastern Time (US & Canada)
568489967808327682,negative,United,,Dile___,,0,@united Just saying the truth. You don't even an email! #2015,,2015-02-19 11:19:05 -0800,,Athens
568921163901984768,negative,United,,jbersack,,1,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,,2015-02-20 15:52:30 -0800,"ÜT: 38.763515,-77.718226",Eastern Time (US & Canada)
569995961570856960,negative,United,,AaronGirson,,0,@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver,"[26.07694041, -80.13546475]",2015-02-23 15:03:21 -0800,,
569823600837947392,neutral,American,,zozo24dad,,0,@AmericanAir is flight 2413 to LA delayed?,,2015-02-23 03:38:27 -0800,,Eastern Time (US & Canada)
568753398100692992,neutral,Southwest,,Kay2run,,0,"@SouthwestAir Hi! Winter Wx Advisory issued for STL. Snow &amp; Ice &amp; Cold, oh my! Will you issue a travel advisory for that?",,2015-02-20 04:45:51 -0800,St. Louis,Central Time (US & Canada)
568999879176949760,negative,US Airways,,FirstTeachers1,,0,@USAirways REALLY? Tried that already-got message not available to do. Next idea?,,2015-02-20 21:05:17 -0800,"Birmingham, AL",Central Time (US & Canada)
569769288174870528,neutral,Southwest,,hckystix,,0,@SouthwestAir had to be stuck in the middle seat :( http://t.co/dzeGAPfqw1,,2015-02-23 00:02:38 -0800,,
569752691460706304,positive,Southwest,,ttowngolfgal,,0,@SouthwestAir show me some love and a companion flight~please and thank you!,,2015-02-22 22:56:41 -0800,,Central Time (US & Canada)
569841047456460800,negative,United,,alysabaker,,0,@united never ever again will I be Flight Booking Problems a flight with United or any affiliate if there is a chance to get on a United flight,,2015-02-23 04:47:47 -0800,"ÜT: 50.97861,-114.000116",Mountain Time (US & Canada)
570277008216870912,negative,Southwest,,Heavenlychc9,,0,@SouthwestAir oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane,,2015-02-24 09:40:08 -0800,,
570108987284197376,negative,US Airways,,jpkansara,,0,@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.,,2015-02-23 22:32:29 -0800,"Washington,D.C.",
568588273137754112,negative,US Airways,,gagan_chahal,,0,"@USAirways unable to locate baggage, this is frustrating. All my sons clothes and needs in it. #zfv #yyz #usairways #baggagelost",,2015-02-19 17:49:42 -0800,Canada,
569636980612427776,negative,Delta,,Crimson_Zombie,,0,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper.","[40.6466862, -73.7769539]",2015-02-22 15:16:54 -0800,Chicago,
567844852135645186,neutral,United,,1MisterHandsome,,0,"@united Some 3rd party service known as EZEE flights. A man, who confirmed he was born in India, told me his name was Steve Wilson.",,2015-02-17 16:35:37 -0800,,Atlantic Time (Canada)
567992830943223808,neutral,Delta,,superstarpromo1,,0,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT",,2015-02-18 02:23:38 -0800,NYC,
568056665821413376,positive,Delta,,Paul_Conn,,0,.@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social.,,2015-02-18 06:37:17 -0800,New York,Eastern Time (US & Canada)
569899836063019008,neutral,American,,iSmellNothing,,0,@AmericanAir I need help Cancelled Flighting an upcoming flight made with AAdvantage miles. Record locator HFJKTO. Can someone please assist?,,2015-02-23 08:41:23 -0800,Boston,Eastern Time (US & Canada)
569030463760650241,positive,Southwest,,BelovedDavida,,0,@SouthwestAir had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! 😜😂 thanks,,2015-02-20 23:06:49 -0800,New York,
569989034501500928,negative,Virgin America,,rachie1126,,0,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!,,2015-02-23 14:35:50 -0800,"New York, NY",Eastern Time (US & Canada)
568165395279929344,negative,Delta,,johnny_danks,,0,@JetBlue keeps asking me to enter a valid email address. My info is saved and has worked hundreds of times before,,2015-02-18 13:49:20 -0800,,
568644260129419264,negative,United,,jnostrant,,0,"@united here is my case id 8473573. Requested on 2/5, now it's 2/19... 7-10 days I'll get a response, BS!","[37.78508121, -122.41114577]",2015-02-19 21:32:11 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
568643040073506816,positive,Virgin America,,TMAnderson10,,0,@VirginAmerica How about some free drinks on the flight back for the free promo?,,2015-02-19 21:27:20 -0800,"Dallas, TX",
569644213224148993,positive,Southwest,,hustler4life_,,0,@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍,,2015-02-22 15:45:38 -0800,,Pacific Time (US & Canada)
569641551116177409,positive,American,,TreyWheelerCEO,,0,@AmericanAir Thank you! You will see me :),"[0.0, 0.0]",2015-02-22 15:35:03 -0800,"Lima, OH",Eastern Time (US & Canada)
569526143730077696,negative,United,,ATL_Attorney,,0,@united It is also inappropriate to lie to passengers to induce them into accepting a voucher by telling them you have availability on Late Flightr,,2015-02-22 07:56:28 -0800,"Atlanta, GA",Quito
570105753471746048,negative,American,,richfreed,,1,@AmericanAir please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.,,2015-02-23 22:19:38 -0800,,
570002454839820288,negative,United,,aliasboogie,,0,@united that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.,,2015-02-23 15:29:10 -0800,"New York City, NY",Eastern Time (US & Canada)
569113910776881152,positive,Delta,,KimSinanovic,,0,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!,,2015-02-21 04:38:24 -0800,,
570058065480962048,neutral,US Airways,,roanwild,,0,"@USAirways yes, with Delta!",,2015-02-23 19:10:08 -0800,,
569218838190907393,positive,United,,marynevis,,0,@united They finally gave in a let him on. After they threatened to send him back to Vegas on coach. Thnx.,,2015-02-21 11:35:21 -0800,"Beautiful Stockton, CA",Pacific Time (US & Canada)
570116595193810945,neutral,American,,Steponme,,0,"@AmericanAir we then had to deplane, and change planes.","[32.91792297, -97.00367737]",2015-02-23 23:02:43 -0800,"Moore, OK & Woodway, TX",Central Time (US & Canada)
570240246719381504,negative,American,,dianafakhouri,,0,"@AmericanAir No, had already waited an hour for it and wanted to get home.","[0.0, 0.0]",2015-02-24 07:14:04 -0800,"Chicago, IL",Eastern Time (US & Canada)
567851942627577856,negative,Delta,,Analystdoc,,0,"@JetBlue Guys, really bad @JetBlue #fail . Someone better call my wife back to get this handled. 203-382-3312 while she waits on hold....",,2015-02-17 17:03:47 -0800,"Greenwich, CT",
567739553251725312,negative,Southwest,,clements221,,0,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.,,2015-02-17 09:37:12 -0800,,
568352692466278400,negative,United,,patrick_maness,,0,@united ...she said she would need to get a supervisor. While waiting for the supervisor she hung up on me.,,2015-02-19 02:13:36 -0800,Rhode Island,Eastern Time (US & Canada)
569935276346351616,negative,Southwest,,ClarkHerrington,,0,@SouthwestAir When will the flight resume? I don's see it in the open schedule. :/,,2015-02-23 11:02:13 -0800,"Baltimore,MD",Central Time (US & Canada)
569693838329180160,negative,American,,cloop87,,0,@AmericanAir The pilot told us they would release bags as well as offer hotel vouchers. Neither happened.,,2015-02-22 19:02:50 -0800,"New York, NY",Eastern Time (US & Canada)
569978187465166848,positive,US Airways,,DanKolbet,,0,"@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.",,2015-02-23 13:52:44 -0800,"Spokane, Washington",Pacific Time (US & Canada)
570126668922294272,positive,United,,raulcordenillo,,0,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,"[59.38247253, 18.00789007]",2015-02-23 23:42:44 -0800,"Stockholm, Sweden ",Stockholm
569242876909109248,negative,Southwest,,jamiemager,,0,@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages,,2015-02-21 13:10:52 -0800,,
570275384714862592,neutral,American,,ItsMeLockett,,0,@AmericanAir I know. Just a little cold weather humor. :),,2015-02-24 09:33:41 -0800,USA,Central Time (US & Canada)
569627784626229248,negative,American,,iamdankaufman,,0,"@AmericanAir 3231DTW to LAG at 4:45. Flight Cancelled Flightled with no notice. Given a voucher to a dirty hotel, with no food vouchers or apology.",,2015-02-22 14:40:21 -0800,"New York, NY",Eastern Time (US & Canada)
569488705146068993,negative,United,,KP_DR_RAMOS,,0,"@united your service need work - check out this Bush airport ""customer service line"" last nt #unitedagainstunited http://t.co/g00sAozgtv",,2015-02-22 05:27:42 -0800,,
570011216313131008,negative,American,,frqnttraveler,,0,@AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :),,2015-02-23 16:03:58 -0800,california,
569146084632760320,neutral,Delta,,joespurr,,0,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?",,2015-02-21 06:46:15 -0800,"Cambridge, MA",Eastern Time (US & Canada)
568005720026660864,positive,Delta,,yosoyfelixx_,,0,@JetBlue this is lovely!,,2015-02-18 03:14:51 -0800,,
567802602738708480,negative,US Airways,,MeghanTeeth,,0,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed.",,2015-02-17 13:47:44 -0800,,Central Time (US & Canada)
569612947833671680,negative,American,,Meswannjr,,0,@AmericanAir I get &amp; can appreciate that. I've just had so many problems in the last year flying with guys... Pretty aggravating.,,2015-02-22 13:41:24 -0800,"Plano, TX",Central Time (US & Canada)
567871911960645632,negative,Delta,,Trufflebaby2,,0,@JetBlue now when I call it's still at the warehouse and might be going out tonight,,2015-02-17 18:23:09 -0800,,
568956596862066688,neutral,Southwest,,ThomRegan,,0,"@SouthwestAir I think that flight was supposed to go to Houston as well, in case someone could check that?",,2015-02-20 18:13:18 -0800,"USA, USA!",Eastern Time (US & Canada)
567808843373105152,negative,US Airways,,staciesater,,0,@USAirways is anyone working today?? Anyone want to pick up a phone?,"[25.8801693, -80.14141202]",2015-02-17 14:12:32 -0800,"Nashville, TN",Central Time (US & Canada)
568611819864117248,positive,Delta,,ClassyMalick,,0,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :),,2015-02-19 19:23:16 -0800,NY,
567803467282046976,positive,Delta,,thereal_SNL,,0,@JetBlue thanks!,,2015-02-17 13:51:10 -0800,District of Columbia,Eastern Time (US & Canada)
568890017365561344,neutral,United,,jeeden_1,,0,"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv",,2015-02-20 13:48:44 -0800,"Purcellville, VA",
570073396152676352,negative,American,,jdl_il,,0,@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,,2015-02-23 20:11:03 -0800,,
567909745211879424,negative,US Airways,,jsperber,,0,@usairways missed flight connection due to flight attendant delay. Yet no voucher on your part? #fail,,2015-02-17 20:53:29 -0800,"Boston, MA",Mid-Atlantic
569481844300898304,negative,US Airways,,msk2216Matt,,0,@USAirways looks like you lost another customer  when you stranded @41CGQueen at CLT she vows never to fly with you again #smoothtransition,,2015-02-22 05:00:26 -0800,,
570267956648792064,positive,Virgin America,,JNLpierce,,0,@VirginAmerica you know what would be amazingly awesome? BOS-FLL PLEASE!!!!!!! I want to fly with only you.,,2015-02-24 09:04:10 -0800,Boston | Waltham,Quito
567731485894270977,negative,United,,applecor2,,0,@united sat at airport for 5 hrs still sitting at gate..  Sigh,,2015-02-17 09:05:08 -0800,,Mountain Time (US & Canada)
569268155383717889,negative,US Airways,,CURVESandCHAOS,,0,@USAirways you're right it's not fun. Especially when I don't have much of a choice. Lol. #curvygirltravels,,2015-02-21 14:51:19 -0800,Los Angeles ,Pacific Time (US & Canada)
567766329352921088,negative,United,,conlach,,0,"@united I'm not this person, but I've been sitting in Denver for three hours and all I want to do is get on a plane. Please let me go home.",,2015-02-17 11:23:36 -0800,"Bozeman, Montana",Central Time (US & Canada)
568064972086906880,negative,US Airways,,istackfranklins,,0,"@USAirways 
This is how vacations get Cancelled Flightled been on hold ⤵for 40+ minutes still havent talked to anyone. #failure http://t.co/ef4P0HISHb",,2015-02-18 07:10:18 -0800,,
570198289376677888,negative,Delta,,deniseimperial,,0,"@JetBlue absolutely. The missed connection caused us to miss our ferry to Vieques. Get us to Vieques. Also, flight vouchers. #PRBound",,2015-02-24 04:27:20 -0800,,Pacific Time (US & Canada)
570264793140953088,negative,Southwest,,Patobrien61,,0,"@SouthwestAir if you're going to charge for wifi, do us all a solid and make sure it doesn't take the length of the flight to open a page",,2015-02-24 08:51:36 -0800,"Perdido Key, FL",
568088989820792832,negative,Southwest,,mxp908,,0,@SouthwestAir Southwest is scheduled to fly to Costa Rica on March 7 but I can't book it online. When will this be available?,,2015-02-18 08:45:44 -0800,,Central Time (US & Canada)
568170198433460224,negative,United,,bethanycknowles,,0,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",,2015-02-18 14:08:26 -0800,,Eastern Time (US & Canada)
567878239156338688,positive,Southwest,,mrc0421,,0,@SouthwestAir thanks!! We will see what happens!!,"[36.14488928, -86.68739667]",2015-02-17 18:48:17 -0800,,
567663504102940672,negative,Southwest,,followkashyap,,0,@SouthwestAir We have been stuck in SJU for several hours and no one is answering here. Really tough to LUV SW. No response is bad.,,2015-02-17 04:35:00 -0800,USA,Eastern Time (US & Canada)
569599978722746368,negative,American,,otisday,,0,@AmericanAir @ActingOutMgmnt Just make sure they remember to load the bags onto the plane. They Cancelled Flight the flight when they forget...,,2015-02-22 12:49:52 -0800,Pekin,Eastern Time (US & Canada)
569649125525983233,neutral,US Airways,,BrettPatrick_,,0,@USAirways #555PHLtoSLC this is happening now.,,2015-02-22 16:05:09 -0800,Philadelphia,Eastern Time (US & Canada)
569733539899568128,positive,American,,Travelingwellfl,,0,@AmericanAir Understood. Thanks anyway,,2015-02-22 21:40:35 -0800,"San Diego, CA",Pacific Time (US & Canada)
568551906634797056,positive,American,positive,byunsamuel,,0,@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!,,2015-02-19 15:25:12 -0800,"Sunnyside, NY",Eastern Time (US & Canada)
569935818783125504,negative,US Airways,,Bachelorsaurus,,0,@USAirways oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.,,2015-02-23 11:04:22 -0800,"Arlington, VA",Quito
569625053916061696,positive,US Airways,,sleenieto,,1,@USAirways provided the best service for me today! Thank you so much :),,2015-02-22 14:29:30 -0800,Tampa,Eastern Time (US & Canada)
567591480085463040,negative,United,,CPoutloud,,0,@united yes. We waited in line for almost an hour to do so. Some passengers just left not wanting to wait past 1am.,,2015-02-16 23:48:48 -0800,"Washington, DC",
570024174162485251,negative,US Airways,,jkfreeman1,,0,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,,2015-02-23 16:55:28 -0800,Southeastern United States,Central Time (US & Canada)
569242111100514305,neutral,United,,AndrewMcDublin,,0,"@united I haven't booked yet, I'm asking before I book",,2015-02-21 13:07:49 -0800,,
568010412798509056,negative,US Airways,,Jeff_Baert,,0,@USAirways how about a phone # to talk to a real person?,"[43.0460116, -84.4795683]",2015-02-18 03:33:30 -0800,Mid Michigan,Eastern Time (US & Canada)
569395649310883840,negative,United,,Ofbikesandbirds,,0,@united why don't you allow families with small children to board first anymore? Our next flight will be on another airline...,,2015-02-21 23:17:56 -0800,,
569943647103406080,negative,Southwest,,HDsportsguy,,0,"@SouthwestAir @HDsportsguy yes I did. I hope for an update soon, need those clothes for a meeting tomorrow.",,2015-02-23 11:35:29 -0800,,
570164654061838336,negative,American,,Jasra_G,,0,@AmericanAir Policy makers need to change their mindset on aviation. Flying is not for... http://t.co/DQnn0Rf1V8,,2015-02-24 02:13:41 -0800,New Delhi,
569550290753445889,negative,United,,patrickbeiers,,0,@united I would appreciate a response regarding the pressurization failure on flight 1109. You seem to be responding to less serious issues,,2015-02-22 09:32:25 -0800,"ORLANDO, FL",
569928540004753409,negative,US Airways,,ecgetty,,0,@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits,,2015-02-23 10:35:27 -0800,"wilmington, nc",Eastern Time (US & Canada)
568501242248499201,neutral,US Airways,,TomFutureforall,,0,@USAirways US airways csr at Phoenix airport fixed the problem,,2015-02-19 12:03:53 -0800,,
569901094945611776,negative,United,,LukeXuanLiu,,0,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!,,2015-02-23 08:46:23 -0800,,Atlantic Time (Canada)
569998289447354371,negative,United,,jasonpblakey,,0,@united currently on board so not now. Check in was terrible. Staff rude. Expensive luggage thrown around etc.,"[40.69943599, -74.17868875]",2015-02-23 15:12:36 -0800,,London
569243807331409920,neutral,Delta,,Markjeffries1,,0,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,,2015-02-21 13:14:34 -0800,"40.741909,-73.997189",Eastern Time (US & Canada)
567595670463205376,negative,United,,CRomerDome,,0,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher,,2015-02-17 00:05:27 -0800,"Portland, OR",Pacific Time (US & Canada)
569665976062644224,negative,United,,Lollapoluga,,1,@united is the airline of the Oscars but doesn't carry ABC on Direct TV?!?! Fail - now I can't watch the Oscars. #united,,2015-02-22 17:12:07 -0800,Chicago,Central Time (US & Canada)
568063784318832640,negative,United,,jabbs7,,0,"@united UA6255 delayed out of #winnipeg because the plane was ""frozen""! #fail Will I make my connection on UA1059? #tightconnection #Denver",,2015-02-18 07:05:34 -0800,Founder @catapultgrp @ilikeoi,Central Time (US & Canada)
567818055771918336,positive,United,,VisionRoij,,0,@united Thanks!,,2015-02-17 14:49:08 -0800,The Netherlands,Amsterdam
567807786748284928,negative,US Airways,,NickApex,,0,"@USAirways stranded @Ernie_Vigil Phoenix w/ broken foot.  Both my flights f'd, Sunday for ""sickcrew"".  Cancelled Flighted my mechanics flight today.",,2015-02-17 14:08:20 -0800,,
569223482791366656,negative,US Airways,,shphotographydc,,0,@USAirways Hold time to book award travel from Gold status: 4 HOURS and counting!!!! + 4 days of calling #usairwaysfail @AmericanAir,,2015-02-21 11:53:48 -0800,dc ,
567725232203390977,positive,Southwest,,tonyapoe,,0,@SouthwestAir  Thank you.,,2015-02-17 08:40:17 -0800,,Mountain Time (US & Canada)
569609971383586817,negative,Virgin America,,mlorenzen,,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",,2015-02-22 13:29:34 -0800,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569614672061575168,negative,US Airways,,OBwankenobi,,0,@USAirways on hold for 2+ hours.. Can I book using a Take Flight voucher online??,,2015-02-22 13:48:15 -0800,,Quito
570089091276128258,neutral,Southwest,,LaRoseKayla,,1,"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.",,2015-02-23 21:13:25 -0800,,
567775864679456768,neutral,Delta,,rnlewisjr,,0,"@JetBlue do they have to depart from Washington, D.C.??",,2015-02-17 12:01:29 -0800,"iPhone: 60.495510,-151.064590",Alaska
569358458404802561,positive,Southwest,,JustaThoughtR2,,0,@SouthwestAir Southwest Airline is THE way to go!,,2015-02-21 20:50:09 -0800,,
569942888643227648,neutral,United,,8629Fissile,,0,@united Did you find out where it is? Thanks,,2015-02-23 11:32:28 -0800,,London
570133607223840768,positive,US Airways,,cusefan4ever,,0,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!,,2015-02-24 00:10:19 -0800,"Oswego, NY",Eastern Time (US & Canada)
567864058742845440,negative,Delta,,Analystdoc,,0,"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :(",,2015-02-17 17:51:56 -0800,"Greenwich, CT",
570233306664591361,neutral,Delta,,scojjac,,0,"@JetBlue @JetBlueCheeps My friend bought a ticket last night for one of these routes from you, and it cost way more. Can you help?”",,2015-02-24 06:46:29 -0800,"Las Cruces, NM",Mountain Time (US & Canada)
567722689989578752,neutral,Southwest,,dontbhave,,0,@SouthwestAir Where should I fly by May 3rd? Plz advise.,,2015-02-17 08:30:11 -0800,"Broomfield, CO",Mountain Time (US & Canada)
567907483177582592,positive,Southwest,,kramie_aimer,,0,"@SouthwestAir Once again, I was able to change my flight without any fees... oh and the two free checked bags.  Best airline ever.",,2015-02-17 20:44:29 -0800,Duke University Class of 2018,Atlantic Time (Canada)
569114239996076032,negative,United,,TheBarnesology,,0,@united I already follow you. One of you 800-number agents rebooked me. Went from a 777 to an a320. Ugh.,"[29.81532281, -95.40830048]",2015-02-21 04:39:43 -0800,"Houston, TX",Central Time (US & Canada)
569923394990419968,neutral,Virgin America,,serenaklal,,0,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code,,2015-02-23 10:15:00 -0800,Chicago,Eastern Time (US & Canada)
568237654606680064,positive,United,,travel_today,,0,"@United is the best way to re-unite me with my one true love, shopping in USA's fashion capital #NewYork #unitedVUSA http://t.co/rBn7StUij1",,2015-02-18 18:36:28 -0800,"Sydney, Australia",Sydney
568769786890424320,negative,United,,jefftang1975,,0,@united worst airline ever. Thanks for the slew of rude agents and staff making my delayed flights even worse.,,2015-02-20 05:50:59 -0800,,Pacific Time (US & Canada)
568206236081995776,neutral,Southwest,,linkster93,,0,@SouthwestAir #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!,,2015-02-18 16:31:38 -0800,,
568411504497856512,negative,United,,jwcriner,,0,@united Please consider letting flyers with no overhead bin items board/deplane first (after first class). Make sense?,,2015-02-19 06:07:17 -0800,"raleigh, nc",Eastern Time (US & Canada)
568990617394647040,negative,US Airways,,XtianinNYC,,0,@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my miles😡. #wasteoftime #theworst,,2015-02-20 20:28:29 -0800,,Eastern Time (US & Canada)
568850967673896960,negative,Virgin America,,SaraBabs,,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,,2015-02-20 11:13:34 -0800,dc,Eastern Time (US & Canada)
568045766280933377,positive,Delta,,noplasticshower,,0,Thanks @JetBlue. Next up we will see how the slog from JFK to the city goes!,,2015-02-18 05:53:59 -0800,planet earth,
569844088997949440,negative,United,,cfacekillah,,0,@united you need a bag bouncer. Get it together,,2015-02-23 04:59:52 -0800,,
568463093568835584,neutral,Southwest,,MsPersia,,0,@SouthwestAir yes can do,,2015-02-19 09:32:17 -0800,San Francisco,Pacific Time (US & Canada)
568874399652306944,neutral,US Airways,,JustCurious1971,,0,@USAirways That's not the question. Question is: how do I get past the computer fastest if we both know that the computer can't help me?,,2015-02-20 12:46:40 -0800,,
569154652735803392,negative,Southwest,,GoKebo,,0,@SouthwestAir on hold for over an hour twice?  Terrible.,,2015-02-21 07:20:18 -0800,,Mountain Time (US & Canada)
567702414157824000,negative,Southwest,,lucasdavidson,,0,@SouthwestAir on hold for 2 hours and then you hung up 3 Cancelled Flightled flights. Running out of daycare for our kids who are trapped at home.,,2015-02-17 07:09:37 -0800,,Eastern Time (US & Canada)
569075196117839872,neutral,Delta,,theycallme_HH,,0,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2015-02-21 02:04:34 -0800,Orleans/Tarpon Springs/London,Amsterdam
